variant,benchmark,input_value,input_metric,group,name,time_lo_s,time_mid_s,time_hi_s,units
32-reg,sha2_chain,68,cycles,verify,bytecode,0.002000,0.002000,0.004000,s
32-reg,sha2_chain,68,cycles,verify,instruction_lookups,0.015000,0.018000,0.105000,s
32-reg,sha2_chain,68,cycles,verify,memory,0.009000,0.010000,0.102000,s
32-reg,sha2_chain,70,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,70,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
32-reg,sha2_chain,70,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,70,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,70,cycles,preprocess,bc_pp,0.000000,0.000000,0.001000,s
32-reg,sha2_chain,70,cycles,preprocess,setup,2.101000,2.131000,2.170000,s
32-reg,sha2_chain,70,cycles,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,70,cycles,prove,il_wit,0.825000,0.877000,0.917000,s
32-reg,sha2_chain,70,cycles,prove,rwm_wit,0.055000,0.058000,0.060000,s
32-reg,sha2_chain,70,cycles,prove,wit_join,0.061000,0.064000,0.104000,s
32-reg,sha2_chain,70,cycles,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,sha2_chain,70,cycles,prove,r1cs_polys,3.994000,5.366000,5.425000,s
32-reg,sha2_chain,70,cycles,prove,r1cs_aux,0.078000,0.084000,0.095000,s
32-reg,sha2_chain,70,cycles,prove,commit,7.410000,7.507000,7.614000,s
32-reg,sha2_chain,70,cycles,prove,bytecode,0.123000,0.135000,0.137000,s
32-reg,sha2_chain,70,cycles,prove,il,1.682000,1.743000,1.756000,s
32-reg,sha2_chain,70,cycles,prove,rwm,0.855000,0.861000,0.877000,s
32-reg,sha2_chain,70,cycles,prove,spartan,11.063000,11.164000,11.606000,s
32-reg,sha2_chain,70,cycles,prove,openings,1.639000,1.691000,1.708000,s
32-reg,sha2_chain,70,cycles,verify,bytecode,0.002000,0.002000,0.008000,s
32-reg,sha2_chain,70,cycles,verify,instruction_lookups,0.015000,0.016000,0.106000,s
32-reg,sha2_chain,70,cycles,verify,memory,0.010000,0.010000,0.100000,s
32-reg,sha2_chain,72,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,72,cycles,preprocess,il_pp,0.008000,0.008000,0.008000,s
32-reg,sha2_chain,72,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,72,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,72,cycles,preprocess,bc_pp,0.000000,0.000000,0.002000,s
32-reg,sha2_chain,72,cycles,preprocess,setup,2.102000,2.139000,2.238000,s
32-reg,sha2_chain,72,cycles,prove,preamble,0.000000,0.000000,0.000000,s
32-reg,sha2_chain,72,cycles,prove,il_wit,0.816000,0.837000,0.953000,s
32-reg,sha2_chain,72,cycles,prove,rwm_wit,0.057000,0.058000,0.072000,s
32-reg,sha2_chain,72,cycles,prove,wit_join,0.061000,0.062000,0.103000,s
32-reg,sha2_chain,72,cycles,prove,r1cs_setup,0.004000,0.004000,0.004000,s
32-reg,sha2_chain,72,cycles,prove,r1cs_polys,5.307000,5.438000,5.493000,s
32-reg,sha2_chain,72,cycles,prove,r1cs_aux,0.078000,0.080000,0.082000,s
32-reg,sha2_chain,72,cycles,prove,commit,7.625000,7.691000,7.897000,s
32-reg,sha2_chain,72,cycles,prove,bytecode,0.135000,0.136000,0.137000,s
32-reg,sha2_chain,72,cycles,prove,il,1.749000,1.766000,1.787000,s
32-reg,sha2_chain,72,cycles,prove,rwm,0.856000,0.864000,0.870000,s
32-reg,sha2_chain,72,cycles,prove,spartan,11.105000,11.456000,11.970000,s
32-reg,sha2_chain,72,cycles,prove,openings,1.644000,1.685000,1.706000,s
32-reg,sha2_chain,72,cycles,verify,bytecode,0.002000,0.002000,0.112000,s
32-reg,sha2_chain,72,cycles,verify,instruction_lookups,0.015000,0.016000,0.116000,s
32-reg,sha2_chain,72,cycles,verify,memory,0.010000,0.010000,0.114000,s
vanilla,collatz,1,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,1,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,preprocess,setup,2.522000,2.558000,2.661000,s
vanilla,collatz,1,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,prove,il_wit,0.003000,0.004000,0.004000,s
vanilla,collatz,1,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
vanilla,collatz,1,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,1,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,prove,r1cs_aux,0.000000,0.000000,0.000000,s
vanilla,collatz,1,n,prove,commit,0.012000,0.013000,0.013000,s
vanilla,collatz,1,n,prove,bytecode,0.009000,0.010000,0.010000,s
vanilla,collatz,1,n,prove,il,0.321000,0.321000,0.324000,s
vanilla,collatz,1,n,prove,rwm,0.062000,0.064000,0.065000,s
vanilla,collatz,1,n,prove,spartan,0.007000,0.007000,0.007000,s
vanilla,collatz,1,n,prove,openings,0.188000,0.191000,0.193000,s
vanilla,collatz,1,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,1,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,1,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,2,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,2,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,preprocess,setup,2.532000,2.564000,2.700000,s
vanilla,collatz,2,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,2,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
vanilla,collatz,2,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,prove,r1cs_setup,0.001000,0.001000,0.001000,s
vanilla,collatz,2,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,2,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,2,n,prove,commit,0.014000,0.014000,0.015000,s
vanilla,collatz,2,n,prove,bytecode,0.010000,0.011000,0.011000,s
vanilla,collatz,2,n,prove,il,0.320000,0.323000,0.326000,s
vanilla,collatz,2,n,prove,rwm,0.066000,0.068000,0.070000,s
vanilla,collatz,2,n,prove,spartan,0.008000,0.009000,0.009000,s
vanilla,collatz,2,n,prove,openings,0.189000,0.192000,0.193000,s
vanilla,collatz,2,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,2,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,2,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,3,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,3,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,preprocess,setup,2.540000,2.556000,2.622000,s
vanilla,collatz,3,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,prove,il_wit,0.003000,0.004000,0.004000,s
vanilla,collatz,3,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,3,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,3,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,prove,r1cs_aux,0.000000,0.000000,0.000000,s
vanilla,collatz,3,n,prove,commit,0.014000,0.015000,0.015000,s
vanilla,collatz,3,n,prove,bytecode,0.010000,0.010000,0.011000,s
vanilla,collatz,3,n,prove,il,0.322000,0.323000,0.331000,s
vanilla,collatz,3,n,prove,rwm,0.066000,0.068000,0.071000,s
vanilla,collatz,3,n,prove,spartan,0.009000,0.009000,0.009000,s
vanilla,collatz,3,n,prove,openings,0.190000,0.192000,0.195000,s
vanilla,collatz,3,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,3,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,3,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,4,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,4,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,preprocess,setup,2.484000,2.545000,2.614000,s
vanilla,collatz,4,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,4,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,4,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,4,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,prove,r1cs_aux,0.000000,0.000000,0.000000,s
vanilla,collatz,4,n,prove,commit,0.014000,0.014000,0.014000,s
vanilla,collatz,4,n,prove,bytecode,0.010000,0.011000,0.011000,s
vanilla,collatz,4,n,prove,il,0.322000,0.322000,0.325000,s
vanilla,collatz,4,n,prove,rwm,0.066000,0.068000,0.069000,s
vanilla,collatz,4,n,prove,spartan,0.009000,0.009000,0.009000,s
vanilla,collatz,4,n,prove,openings,0.190000,0.192000,0.193000,s
vanilla,collatz,4,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,4,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,4,n,verify,memory,0.011000,0.012000,0.013000,s
vanilla,collatz,5,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,5,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,preprocess,setup,2.532000,2.583000,2.643000,s
vanilla,collatz,5,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,5,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,5,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,5,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,5,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,5,n,prove,commit,0.014000,0.015000,0.015000,s
vanilla,collatz,5,n,prove,bytecode,0.010000,0.010000,0.011000,s
vanilla,collatz,5,n,prove,il,0.322000,0.324000,0.325000,s
vanilla,collatz,5,n,prove,rwm,0.067000,0.068000,0.069000,s
vanilla,collatz,5,n,prove,spartan,0.009000,0.009000,0.009000,s
vanilla,collatz,5,n,prove,openings,0.189000,0.192000,0.194000,s
vanilla,collatz,5,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,5,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,5,n,verify,memory,0.011000,0.012000,0.013000,s
vanilla,collatz,6,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,6,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,preprocess,setup,2.533000,2.578000,2.621000,s
vanilla,collatz,6,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,prove,il_wit,0.004000,0.004000,0.005000,s
vanilla,collatz,6,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
vanilla,collatz,6,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,6,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,6,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,6,n,prove,commit,0.016000,0.016000,0.017000,s
vanilla,collatz,6,n,prove,bytecode,0.012000,0.012000,0.012000,s
vanilla,collatz,6,n,prove,il,0.326000,0.327000,0.331000,s
vanilla,collatz,6,n,prove,rwm,0.071000,0.073000,0.075000,s
vanilla,collatz,6,n,prove,spartan,0.011000,0.012000,0.012000,s
vanilla,collatz,6,n,prove,openings,0.189000,0.191000,0.194000,s
vanilla,collatz,6,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,6,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,6,n,verify,memory,0.012000,0.012000,0.013000,s
vanilla,collatz,7,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,7,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,preprocess,setup,2.539000,2.571000,2.792000,s
vanilla,collatz,7,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,7,n,prove,rwm_wit,0.001000,0.001000,0.002000,s
vanilla,collatz,7,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,7,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,7,n,prove,r1cs_aux,0.000000,0.001000,0.001000,s
vanilla,collatz,7,n,prove,commit,0.016000,0.016000,0.017000,s
vanilla,collatz,7,n,prove,bytecode,0.012000,0.012000,0.012000,s
vanilla,collatz,7,n,prove,il,0.328000,0.329000,0.333000,s
vanilla,collatz,7,n,prove,rwm,0.072000,0.074000,0.076000,s
vanilla,collatz,7,n,prove,spartan,0.012000,0.013000,0.013000,s
vanilla,collatz,7,n,prove,openings,0.189000,0.192000,0.196000,s
vanilla,collatz,7,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,7,n,verify,instruction_lookups,0.014000,0.014000,0.015000,s
vanilla,collatz,7,n,verify,memory,0.011000,0.012000,0.013000,s
vanilla,collatz,8,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,8,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,preprocess,setup,2.511000,2.550000,2.676000,s
vanilla,collatz,8,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,8,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,8,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,8,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,8,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,8,n,prove,commit,0.014000,0.014000,0.014000,s
vanilla,collatz,8,n,prove,bytecode,0.010000,0.011000,0.011000,s
vanilla,collatz,8,n,prove,il,0.322000,0.324000,0.326000,s
vanilla,collatz,8,n,prove,rwm,0.066000,0.067000,0.070000,s
vanilla,collatz,8,n,prove,spartan,0.009000,0.009000,0.009000,s
vanilla,collatz,8,n,prove,openings,0.189000,0.191000,0.192000,s
vanilla,collatz,8,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,8,n,verify,instruction_lookups,0.014000,0.014000,0.016000,s
vanilla,collatz,8,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,9,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,9,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,preprocess,setup,2.519000,2.553000,2.713000,s
vanilla,collatz,9,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,prove,il_wit,0.004000,0.004000,0.004000,s
vanilla,collatz,9,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,9,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,9,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,9,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,9,n,prove,commit,0.016000,0.016000,0.018000,s
vanilla,collatz,9,n,prove,bytecode,0.012000,0.012000,0.012000,s
vanilla,collatz,9,n,prove,il,0.329000,0.330000,0.331000,s
vanilla,collatz,9,n,prove,rwm,0.072000,0.073000,0.074000,s
vanilla,collatz,9,n,prove,spartan,0.013000,0.013000,0.013000,s
vanilla,collatz,9,n,prove,openings,0.190000,0.191000,0.194000,s
vanilla,collatz,9,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,9,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,9,n,verify,memory,0.011000,0.012000,0.013000,s
vanilla,collatz,10,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,10,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,preprocess,setup,2.520000,2.638000,2.713000,s
vanilla,collatz,10,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,prove,il_wit,0.003000,0.004000,0.004000,s
vanilla,collatz,10,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,10,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,10,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,10,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,10,n,prove,commit,0.014000,0.014000,0.015000,s
vanilla,collatz,10,n,prove,bytecode,0.010000,0.011000,0.011000,s
vanilla,collatz,10,n,prove,il,0.322000,0.324000,0.328000,s
vanilla,collatz,10,n,prove,rwm,0.067000,0.068000,0.070000,s
vanilla,collatz,10,n,prove,spartan,0.009000,0.009000,0.009000,s
vanilla,collatz,10,n,prove,openings,0.190000,0.192000,0.194000,s
vanilla,collatz,10,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,10,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,10,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,11,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,11,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,preprocess,setup,2.517000,2.572000,2.622000,s
vanilla,collatz,11,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,prove,il_wit,0.003000,0.004000,0.004000,s
vanilla,collatz,11,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,11,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,11,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,11,n,prove,r1cs_aux,0.000000,0.000000,0.001000,s
vanilla,collatz,11,n,prove,commit,0.015000,0.016000,0.017000,s
vanilla,collatz,11,n,prove,bytecode,0.011000,0.012000,0.012000,s
vanilla,collatz,11,n,prove,il,0.329000,0.330000,0.332000,s
vanilla,collatz,11,n,prove,rwm,0.071000,0.074000,0.076000,s
vanilla,collatz,11,n,prove,spartan,0.012000,0.013000,0.013000,s
vanilla,collatz,11,n,prove,openings,0.191000,0.194000,0.197000,s
vanilla,collatz,11,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,11,n,verify,instruction_lookups,0.014000,0.014000,0.015000,s
vanilla,collatz,11,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,12,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,12,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,preprocess,setup,2.557000,2.576000,2.737000,s
vanilla,collatz,12,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,prove,il_wit,0.003000,0.004000,0.004000,s
vanilla,collatz,12,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,12,n,prove,wit_join,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,prove,r1cs_setup,0.000000,0.001000,0.001000,s
vanilla,collatz,12,n,prove,r1cs_polys,0.000000,0.000000,0.000000,s
vanilla,collatz,12,n,prove,r1cs_aux,0.000000,0.001000,0.001000,s
vanilla,collatz,12,n,prove,commit,0.015000,0.016000,0.017000,s
vanilla,collatz,12,n,prove,bytecode,0.012000,0.012000,0.012000,s
vanilla,collatz,12,n,prove,il,0.327000,0.330000,0.332000,s
vanilla,collatz,12,n,prove,rwm,0.072000,0.073000,0.075000,s
vanilla,collatz,12,n,prove,spartan,0.011000,0.012000,0.012000,s
vanilla,collatz,12,n,prove,openings,0.190000,0.193000,0.198000,s
vanilla,collatz,12,n,verify,bytecode,0.001000,0.002000,0.002000,s
vanilla,collatz,12,n,verify,instruction_lookups,0.014000,0.015000,0.015000,s
vanilla,collatz,12,n,verify,memory,0.011000,0.012000,0.012000,s
vanilla,collatz,13,n,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,collatz,13,n,preprocess,il_pp,0.009000,0.009000,0.009000,s
vanilla,collatz,13,n,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,13,n,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,collatz,13,n,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,collatz,13,n,preprocess,setup,2.534000,2.576000,2.723000,s
vanilla,collatz,13,n,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,collatz,13,n,prove,il_wit,0.003000,0.004000,0.005000,s
vanilla,collatz,13,n,prove,rwm_wit,0.001000,0.001000,0.001000,s
vanilla,collatz,13,n,prove,wit_join,0.000000,0.000000,0.000000,s
